SUPPLIER_CODE;CUSTOMER_CODE;DISTRIBUTOR_CODE;STORE_CODE;PRINCIPAL_CONNECTION_STORE_ID;PM_HANDLING;IS_PRODUCT_MAPPING;IS_BKL;NOTIFICATION_CODE;STATUS;FARMINDO_STORE;SALESMAN_CODE;SALESMAN_NAME;WAREHOUSE_CODE;NOTIFICATION_ALERT_CODE
033172;MAKROINDO;arnottspt;06003;402000;C;Y;N;;A;makroptkgb;;;;
033172;MAKROINDO;arnottspt;06007;402500;C;Y;N;;A;makroptasb;;;;
033172;MAKROINDO;arnottspt;06008;402400;C;Y;N;;A;makroptcbb;;;;
033172;MAKROINDO;arnottspt;06009;467600;C;Y;N;;A;makroptdpb;;;;
033172;MAKROINDO;arnottspt;06015;467600;C;Y;N;;A;makroptprb;;;;
033172;MAKROINDO;arnottspt;06001;450900;C;Y;N;;A;makrobaru;;;;
033172;MAKROINDO;arnottspt;06019;467600;C;Y;N;;A;makroptslb;;;;
033172;MAKROINDO;arnottspt;06014;467600;C;Y;N;;A;makroptpbb;;;;
033172;MAKROINDO;arnottspt;06018;449300;C;Y;N;;A;makroptbkb;;;;
033172;MAKROINDO;arnottspt;06002;467600;C;Y;N;;A;makroptsdb;;;;
033172;MAKROINDO;arnottspt;06016;467600;C;Y;N;;A;makroptygb;;;;
033172;MAKROINDO;arnottspt;06005;467600;C;Y;N;;A;makroptbdb;;;;
033172;MAKROINDO;arnottspt;06017;467600;C;Y;N;;A;makroptbjb;;;;
033172;MAKROINDO;arnottspt;06006;402200;C;Y;N;;A;makroptcpb;;;;
033172;MAKROINDO;arnottspt;06011;467600;C;Y;N;;A;makroptsmb;;;;
033172;MAKROINDO;arnottspt;06024;467600;C;Y;N;;A;makroptcrb;;;;
037150;MAKROINDO;danoneaqua;06031;950221721;I;Y;N;;A;makroptlmp;;;;
003886;MAKROINDO;nestlept;06039;06D01;I;N;N;;A;makropttgerang;;;;
038863;MAKROINDO;nestlept;06014;06D01;I;N;N;;A;makroptpbb;;;;
038863;MAKROINDO;nestlept;06010;06D01;I;N;N;;A;makroptmdb;;;;
038863;MAKROINDO;nestlept;06017;06D01;I;N;N;;A;makroptbjb;;;;
038863;MAKROINDO;nestlept;06008;06D01;I;N;N;;A;makroptcbb;;;;
038863;MAKROINDO;nestlept;06030;06D01;I;N;N;;A;makroptpknsari;;;;
038863;MAKROINDO;nestlept;06029;06D01;I;N;N;;A;makroptbtm;;;;
038863;MAKROINDO;nestlept;06034;06D01;I;N;N;;A;makroptkrwg;;;;
038863;MAKROINDO;nestlept;06028;06D01;I;N;N;;A;makropttri;;;;
038863;MAKROINDO;nestlept;06011;06D01;I;N;N;;A;makroptsmb;;;;
038863;MAKROINDO;nestlept;06013;06D01;I;N;N;;A;makroptmkb;;;;
038863;MAKROINDO;nestlept;06004;06D01;I;N;N;;A;makroptmyb;;;;
038863;MAKROINDO;nestlept;06005;06D01;I;N;N;;A;makroptbdb;;;;
038863;MAKROINDO;nestlept;06021;06D01;I;N;N;;A;makroptjtb;;;;
038863;MAKROINDO;nestlept;06D01;06D01;I;N;N;;A;makroxdocl;;;;
038863;MAKROINDO;nestlept;06001;06D01;I;N;N;;A;makrobaru;;;;
038863;MAKROINDO;nestlept;06015;06D01;I;N;N;;A;makroptprb;;;;
038863;MAKROINDO;nestlept;06031;06D01;I;N;N;;A;makroptlmp;;;;
038863;MAKROINDO;nestlept;06037;06D01;I;N;N;;A;makroptmtrm;;;;
038863;MAKROINDO;nestlept;06027;06D01;I;N;N;;A;makropttsk;;;;
038863;MAKROINDO;nestlept;06023;06D01;I;N;N;;A;makroptckb;;;;
038863;MAKROINDO;nestlept;06019;06D01;I;N;N;;A;makroptslb;;;;
038863;MAKROINDO;nestlept;06038;06D01;I;N;N;;A;makropttegal;;;;
038863;MAKROINDO;nestlept;06007;06D01;I;N;N;;A;makroptasb;;;;
038863;MAKROINDO;nestlept;06018;06D01;I;N;N;;A;makroptbkb;;;;
038863;MAKROINDO;nestlept;06020;06D01;I;N;N;;A;makroptbpb;;;;
038863;MAKROINDO;nestlept;06006;06D01;I;N;N;;A;makroptcpb;;;;
038863;MAKROINDO;nestlept;06033;06D01;I;N;N;;A;makroptmnd;;;;
038863;MAKROINDO;nestlept;06036;06D01;I;N;N;;A;makroptcmhi;;;;
038863;MAKROINDO;nestlept;06009;06D01;I;N;N;;A;makroptdpb;;;;
038863;MAKROINDO;nestlept;06003;06D01;I;N;N;;A;makroptkgb;;;;
038863;MAKROINDO;nestlept;06039;06D01;I;N;N;;A;makropttgerang;;;;
038863;MAKROINDO;nestlept;06002;06D01;I;N;N;;A;makroptsdb;;;;
038863;MAKROINDO;nestlept;06022;06D01;I;N;N;;A;makroptsrg;;;;
038863;MAKROINDO;nestlept;06024;06D01;I;N;N;;A;makroptcrb;;;;
038863;MAKROINDO;nestlept;06026;06D01;I;N;N;;A;makroptbgr;;;;
038863;MAKROINDO;nestlept;06032;06D01;I;N;N;;A;makroptsmd;;;;
038863;MAKROINDO;nestlept;06016;06D01;I;N;N;;A;makroptygb;;;;
038866;MAKROINDO;nestlept;06032;06D01;I;N;N;;A;makroptsmd;;;;
038866;MAKROINDO;nestlept;06036;06D01;I;N;N;;A;makroptcmhi;;;;
038866;MAKROINDO;nestlept;06029;06D01;I;N;N;;A;makroptbtm;;;;
038866;MAKROINDO;nestlept;06019;06D01;I;N;N;;A;makroptslb;;;;
038866;MAKROINDO;nestlept;06028;06D01;I;N;N;;A;makropttri;;;;
038866;MAKROINDO;nestlept;06015;06D01;I;N;N;;A;makroptprb;;;;
038866;MAKROINDO;nestlept;06021;06D01;I;N;N;;A;makroptjtb;;;;
038866;MAKROINDO;nestlept;06008;06D01;I;N;N;;A;makroptcbb;;;;
038866;MAKROINDO;nestlept;06005;06D01;I;N;N;;A;makroptbdb;;;;
038866;MAKROINDO;nestlept;06022;06D01;I;N;N;;A;makroptsrg;;;;
038866;MAKROINDO;nestlept;06006;06D01;I;N;N;;A;makroptcpb;;;;
038866;MAKROINDO;nestlept;06002;06D01;I;N;N;;A;makroptsdb;;;;
038866;MAKROINDO;nestlept;06003;06D01;I;N;N;;A;makroptkgb;;;;
038866;MAKROINDO;nestlept;06013;06D01;I;N;N;;A;makroptmkb;;;;
038866;MAKROINDO;nestlept;06034;06D01;I;N;N;;A;makroptkrwg;;;;
038866;MAKROINDO;nestlept;06004;06D01;I;N;N;;A;makroptmyb;;;;
038866;MAKROINDO;nestlept;06018;06D01;I;N;N;;A;makroptbkb;;;;
038866;MAKROINDO;nestlept;06007;06D01;I;N;N;;A;makroptasb;;;;
038866;MAKROINDO;nestlept;06010;06D01;I;N;N;;A;makroptmdb;;;;
038866;MAKROINDO;nestlept;06026;06D01;I;N;N;;A;makroptbgr;;;;
038866;MAKROINDO;nestlept;06011;06D01;I;N;N;;A;makroptsmb;;;;
038866;MAKROINDO;nestlept;06009;06D01;I;N;N;;A;makroptdpb;;;;
038866;MAKROINDO;nestlept;06016;06D01;I;N;N;;A;makroptygb;;;;
038866;MAKROINDO;nestlept;06031;06D01;I;N;N;;A;makroptlmp;;;;
038866;MAKROINDO;nestlept;06D01;06D01;I;N;N;;A;makroxdocl;;;;
038866;MAKROINDO;nestlept;06027;06D01;I;N;N;;A;makropttsk;;;;
038866;MAKROINDO;nestlept;06038;06D01;I;N;N;;A;makropttegal;;;;
038866;MAKROINDO;nestlept;06023;06D01;I;N;N;;A;makroptckb;;;;
038866;MAKROINDO;nestlept;06020;06D01;I;N;N;;A;makroptbpb;;;;
038866;MAKROINDO;nestlept;06017;06D01;I;N;N;;A;makroptbjb;;;;
038866;MAKROINDO;nestlept;06033;06D01;I;N;N;;A;makroptmnd;;;;
038866;MAKROINDO;nestlept;06039;06D01;I;N;N;;A;makropttgerang;;;;
038866;MAKROINDO;nestlept;06037;06D01;I;N;N;;A;makroptmtrm;;;;
038866;MAKROINDO;nestlept;06030;06D01;I;N;N;;A;makroptpknsari;;;;
038866;MAKROINDO;nestlept;06014;06D01;I;N;N;;A;makroptpbb;;;;
038866;MAKROINDO;nestlept;06001;06D01;I;N;N;;A;makrobaru;;;;
038866;MAKROINDO;nestlept;06024;06D01;I;N;N;;A;makroptcrb;;;;
039198;MAKROINDO;kidptsby;06028;17863294;I;Y;N;;A;makropttri;;;;
039198;MAKROINDO;kidptjkt;06030;17869964;I;Y;N;;A;makroptpknsari;;;;
039198;MAKROINDO;kidptmks;06013;17896031;I;Y;N;;A;makroptmkb;;;;
039198;MAKROINDO;kidptmdn;06010;88000088;I;Y;N;;A;makroptmdb;;;;
039198;MAKROINDO;kidptsby;06002;95004478;I;Y;N;;A;makroptsdb;;;;
039198;MAKROINDO;kidptbdg;06005;59001035;I;Y;N;;A;makroptbdb;;;;
039198;MAKROINDO;kidptsmg;06011;61000880;I;Y;N;;A;makroptsmb;;;;
039198;MAKROINDO;kidptjkt;06026;17817992;I;Y;N;;A;makroptbgr;;;;
039198;MAKROINDO;kidptygy;06016;17844432;I;Y;N;;A;makroptygb;;;;
039198;MAKROINDO;kidptbdg;06036;17871430;I;Y;N;;A;makroptcmhi;;;;
039198;MAKROINDO;kidptjkt;06004;20003800;I;Y;N;;A;makroptmyb;;;;
039198;MAKROINDO;kidptjkt;06007;20003987;I;Y;N;;A;makroptasb;;;;
039198;MAKROINDO;kidptjkt;06021;17816496;I;Y;N;;A;makroptjtb;;;;
039198;MAKROINDO;kidptjkt;06003;20002282;I;Y;N;;A;makroptkgb;;;;
039198;MAKROINDO;kidptjkt;06001;20002706;I;Y;N;;A;makrobaru;;;;
039198;MAKROINDO;kidptjkt;06034;17869922;I;Y;N;;A;makroptkrwg;;;;
039198;MAKROINDO;kidptjkt;06018;17802198;I;Y;N;;A;makroptbkb;;;;
039198;MAKROINDO;kidptjkt;06006;20003824;I;Y;N;;A;makroptcpb;;;;
039198;MAKROINDO;kidptjkt;06008;20004018;I;Y;N;;A;makroptcbb;;;;
039198;MAKROINDO;kidptslo;06019;17844551;I;Y;N;;A;makroptslb;;;;
039198;MAKROINDO;kidptjkt;06023;17816800;I;Y;N;;A;makroptckb;;;;
21608;MAKROINDO;arnottspt;06004;402300;C;Y;N;;A;makroptmyb;;;;
21608;MAKROINDO;arnottspt;06001;450900;C;Y;N;;A;makrobaru;;;;
21608;MAKROINDO;arnottspt;06023;467600;C;Y;N;;A;makroptckb;;;;
21608;MAKROINDO;arnottspt;06021;467600;C;Y;N;;A;makroptjtb;;;;
21608;MAKROINDO;arnottspt;06007;402500;C;Y;N;;A;makroptasb;;;;
21608;MAKROINDO;arnottspt;00091;467600;C;Y;N;;A;makroxdock;;;;
21608;MAKROINDO;arnottspt;06006;402200;C;Y;N;;A;makroptcpb;;;;
21608;MAKROINDO;arnottspt;00001;467600;C;Y;N;;A;makro;;;;
21608;MAKROINDO;arnottspt;06D01;467600;C;Y;N;;A;makroxdocl;;;;
21608;MAKROINDO;arnottspt;06008;402400;C;Y;N;;A;makroptcbb;;;;
21608;MAKROINDO;arnottspt;06003;402000;C;Y;N;;A;makroptkgb;;;;
21608;MAKROINDO;arnottspt;06018;449300;C;Y;N;;A;makroptbkb;;;;
22060;MAKROINDO;kaoptjkt;06001;20002706;I;Y;N;;A;makrobaru;;;;
22060;MAKROINDO;kaoptjkt;06007;20003987;I;Y;N;;A;makroptasb;;;;
22060;MAKROINDO;kaoptjkt;06003;20002282;I;Y;N;;A;makroptkgb;;;;
22060;MAKROINDO;kaoptsby;06002;95004478;I;Y;N;;A;makroptsdb;;;;
22060;MAKROINDO;kaoptjkt;06023;17816800;I;Y;N;;A;makroptckb;;;;
22060;MAKROINDO;kaoptjkt;06018;17802198;I;Y;N;;A;makroptbkb;;;;
22060;MAKROINDO;kaoptjkt;06008;20004018;I;Y;N;;A;makroptcbb;;;;
22060;MAKROINDO;kaoptbdg;06005;59001035;I;Y;N;;A;makroptbdb;;;;
22060;MAKROINDO;kaoptjkt;06021;17816496;I;Y;N;;A;makroptjtb;;;;
22060;MAKROINDO;kaoptdpsr;06009;93001301;I;Y;N;;A;makroptdpb;;;;
22060;MAKROINDO;kaoptsmg;06011;61000880;I;Y;N;;A;makroptsmb;;;;
22060;MAKROINDO;kaoptslo;06019;17844551;I;Y;N;;A;makroptslb;;;;
22060;MAKROINDO;kaoptjkt;06004;20003800;I;Y;N;;A;makroptmyb;;;;
22060;MAKROINDO;kaoptjkt;06006;20003824;I;Y;N;;A;makroptcpb;;;;
22092;MAKROINDO;cocacola2;06006;2376002;I;Y;N;;A;makroptcpb;;;;
22092;MAKROINDO;cocacola2;06002;1019553;I;Y;N;;A;makroptsdb;;;;
22092;MAKROINDO;cocacola2;06023;2421195;I;Y;N;;A;makroptckb;;;;
22092;MAKROINDO;cocacola2;06008;2616220;I;Y;N;;A;makroptcbb;;;;
22092;MAKROINDO;cocacola2;06021;2421167;I;Y;N;;A;makroptjtb;;;;
22092;MAKROINDO;cocacola2;06012;1161362;I;Y;N;;A;makroptsbb;;;;
22092;MAKROINDO;cocacola2;06016;3343281;I;Y;N;;A;makroptygb;;;;
22092;MAKROINDO;cocacola2;06005;4020002;I;Y;N;;A;makroptbdb;;;;
22092;MAKROINDO;cocacola2;06019;3324511;I;Y;N;;A;makroptslb;;;;
22092;MAKROINDO;cocacola2;06020;7687398;I;Y;N;;A;makroptbpb;;;;
22092;MAKROINDO;cocacola2;06D01;22092;I;Y;N;;A;makroxdocl;;;;
22092;MAKROINDO;cocacola2;06004;2452014;I;Y;N;;A;makroptmyb;;;;
22092;MAKROINDO;cocacola2;06018;2273052;I;Y;N;;A;makroptbkb;;;;
22092;MAKROINDO;cocacola2;06003;2444007;I;Y;N;;A;makroptkgb;;;;
22092;MAKROINDO;cocacola2;06010;5555115;I;Y;N;;A;makroptmdb;;;;
22092;MAKROINDO;cocacola2;06001;2522008;I;Y;N;;A;makrobaru;;;;
22092;MAKROINDO;cocacola2;06009;5006022;I;Y;N;;A;makroptdpb;;;;
22092;MAKROINDO;cocacola2;06013;7050020;I;Y;N;;A;makroptmkb;;;;
22092;MAKROINDO;cocacola2;06007;2430025;I;Y;N;;A;makroptasb;;;;
22092;MAKROINDO;cocacola2;06014;6044166;I;Y;N;;A;makroptpbb;;;;
22092;MAKROINDO;cocacola2;06011;3007082;I;Y;N;;A;makroptsmb;;;;
22092;MAKROINDO;cocacola2;06090;;I;Y;N;;A;makroptdcb;;;;
22092;MAKROINDO;cocacola2;06017;7660055;I;Y;N;;A;makroptbjb;;;;
22092;MAKROINDO;cocacola2;06022;2421105;I;Y;N;;A;makroptsrg;;;;
22092;MAKROINDO;cocacola2;06015;6639303;I;Y;N;;A;makroptprb;;;;
24965;MAKROINDO;arnottspt;06023;467600;C;Y;N;;A;makroptckb;;;;
24965;MAKROINDO;arnottspt;06001;450900;C;Y;N;;A;makrobaru;;;;
24965;MAKROINDO;arnottspt;06008;402400;C;Y;N;;A;makroptcbb;;;;
24965;MAKROINDO;arnottspt;06007;402500;C;Y;N;;A;makroptasb;;;;
24965;MAKROINDO;arnottspt;06018;449300;C;Y;N;;A;makroptbkb;;;;
24965;MAKROINDO;arnottspt;06004;402300;C;Y;N;;A;makroptmyb;;;;
24965;MAKROINDO;arnottspt;06003;402000;C;Y;N;;A;makroptkgb;;;;
24965;MAKROINDO;arnottspt;06D01;467600;C;Y;N;;A;makroxdocl;;;;
24965;MAKROINDO;arnottspt;06021;467600;C;Y;N;;A;makroptjtb;;;;
24965;MAKROINDO;arnottspt;00001;467600;C;Y;N;;A;makro;;;;
24965;MAKROINDO;arnottspt;06006;402200;C;Y;N;;A;makroptcpb;;;;
28027;MAKROINDO;kaoptslo;06019;17844551;I;Y;N;;A;makroptslb;;;;
28027;MAKROINDO;kaoptjkt;06003;20002282;I;Y;N;;A;makroptkgb;;;;
28027;MAKROINDO;kaoptjkt;06001;20002706;I;Y;N;;A;makrobaru;;;;
28027;MAKROINDO;kaoptsby;06002;95004478;I;Y;N;;A;makroptsdb;;;;
28027;MAKROINDO;kaoptjkt;06007;20003987;I;Y;N;;A;makroptasb;;;;
28027;MAKROINDO;kaoptbdg;06005;59001035;I;Y;N;;A;makroptbdb;;;;
28027;MAKROINDO;kaoptjkt;06008;20004018;I;Y;N;;A;makroptcbb;;;;
28027;MAKROINDO;kaoptjkt;06018;17802198;I;Y;N;;A;makroptbkb;;;;
28027;MAKROINDO;kaoptjkt;06023;17816800;I;Y;N;;A;makroptckb;;;;
28027;MAKROINDO;kaoptsmg;06011;61000880;I;Y;N;;A;makroptsmb;;;;
28027;MAKROINDO;kaoptjkt;06004;20003800;I;Y;N;;A;makroptmyb;;;;
28027;MAKROINDO;kaoptjkt;06006;20003824;I;Y;N;;A;makroptcpb;;;;
28027;MAKROINDO;kaoptdpsr;06009;93001301;I;Y;N;;A;makroptdpb;;;;
28027;MAKROINDO;kaoptjkt;06021;17816496;I;Y;N;;A;makroptjtb;;;;
ARNPST000;MAKROINDO;arnottspt;01;467600;C;Y;N;;A;makro;;;;
ARNPST000;MAKROINDO;arnottspt;09;467600;C;Y;N;;A;makroptdps;;;;
ARNPST000;MAKROINDO;arnottspt;18;467600;C;Y;N;;A;makroptbks;;;;
ARNPST000;MAKROINDO;arnottspt;11;467600;C;Y;N;;A;makroptsmg;;;;
ARNPST000;MAKROINDO;arnottspt;12;467600;C;Y;N;;A;makroptsby;;;;
ARNPST000;MAKROINDO;arnottspt;16;467600;C;Y;N;;A;makroptygy;;;;
ARNPST000;MAKROINDO;arnottspt;15;467600;C;Y;N;;A;makroptpkb;;;;
ARNPST000;MAKROINDO;arnottspt;02;467600;C;Y;N;;A;makroptsdj;;;;
ARNPST000;MAKROINDO;arnottspt;05;467600;C;Y;N;;A;makroptbdg;;;;
ARNPST000;MAKROINDO;arnottspt;20;467600;C;Y;N;;A;makroptbpp;;;;
ARNPST000;MAKROINDO;arnottspt;06;467600;C;Y;N;;A;makroptcpt;;;;
ARNPST000;MAKROINDO;arnottspt;03;467600;C;Y;N;;A;makroptkg;;;;
ARNPST000;MAKROINDO;arnottspt;13;467600;C;Y;N;;A;makroptmks;;;;
ARNPST000;MAKROINDO;arnottspt;14;467600;C;Y;N;;A;makroptplb;;;;
ARNPST000;MAKROINDO;arnottspt;19;467600;C;Y;N;;A;makroptslo;;;;
ARNPST000;MAKROINDO;arnottspt;08;467600;C;Y;N;;A;makroptcbt;;;;
ARNPST000;MAKROINDO;arnottspt;10;467600;C;Y;N;;A;makroptmdn;;;;
ARNPST000;MAKROINDO;arnottspt;07;467600;C;Y;N;;A;makroptas;;;;
ARNPST000;MAKROINDO;arnottspt;90;467600;C;Y;N;;A;makroptdc;;;;
ARNPST000;MAKROINDO;arnottspt;04;467600;C;Y;N;;A;makroptmy;;;;
ARNPST000;MAKROINDO;arnottspt;17;467600;C;Y;N;;A;makroptbjm;;;;
ARNPST000;MAKROINDO;arnottspt;91;467600;C;Y;N;;A;makroxdock;;;;
